com_anio;com_enero;com_febrero;com_marzo;com_abril;com_mayo;com_junio;com_julio;com_agosto;com_septiembre;com_octubre;com_noviembre;com_diciembre;com_pro_cod
2007;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001061
2007;0;0;0;0;0;216;0;0;0;0;0;0;4JCMO001062
2007;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO001063
2007;0;0;0;0;0;144;0;0;0;0;0;0;4JCMO001064
2008;0;0;0;0;0;0;216;0;0;0;0;0;4JCMO001065
2008;0;0;0;0;0;0;240;0;0;0;0;0;4JCMO001066
2008;0;0;0;0;0;0;120;0;0;0;0;0;4JCMO001067
2008;0;0;0;0;0;0;336;0;0;0;0;0;4JCMO001068
2009;0;0;0;0;0;144;0;0;0;0;0;0;4JCMO001069
2009;0;0;0;0;200;0;0;0;0;0;0;0;4JCMO001070
2009;0;0;0;0;240;0;0;0;0;0;0;0;4JCMO001071
2009;0;0;0;0;216;0;0;0;0;0;0;0;4JCMO001072
2009;0;0;0;0;60;0;0;0;0;0;0;0;4JCMO001073
2009;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO001074
2009;0;0;0;0;84;0;0;0;0;0;0;0;4JCMO001075
2009;0;0;0;0;216;0;0;0;0;0;0;0;4JCMO001076
2009;0;0;0;0;216;0;0;0;0;0;0;0;4JCMO001077
2009;0;0;0;0;192;0;0;0;0;0;0;0;4JCMO001078
2009;0;0;0;0;180;0;0;0;0;0;0;0;4JCMO001079
2009;0;0;0;0;144;0;0;0;0;0;0;0;4JCMO001080
2009;0;0;0;0;216;0;0;0;0;0;0;0;4JCMO001081
2009;0;0;0;0;192;0;0;0;0;0;0;0;4JCMO001082
2009;0;0;0;0;180;0;0;0;0;0;0;0;4JCMO001083
2009;0;0;0;0;180;0;0;0;0;0;0;0;4JCMO001084
2009;0;0;0;0;144;0;0;0;0;0;0;0;4JCMO001085
2009;0;0;0;0;144;0;0;0;0;0;0;0;4JCMO001086
2009;0;0;0;0;864;0;0;0;0;0;0;0;4JCMO001087
2009;0;0;0;0;216;0;0;0;0;0;0;0;4JCMO001088
2009;0;0;0;0;120;0;0;0;0;0;0;0;4JCMO001089
2009;0;0;0;0;420;0;0;0;0;0;0;0;4JCMO001090
2009;0;0;0;0;192;0;0;0;0;0;0;0;4JCMO001091
2009;0;0;0;0;240;0;0;0;0;0;0;0;4JCMO001092
2009;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO001093
2009;0;0;0;0;360;0;0;0;0;0;0;0;4JCMO001094
2009;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001095
2009;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO001096
2009;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001097
2009;0;0;0;0;0;120;0;0;0;0;0;0;4JCMO001098
2009;0;0;0;0;0;216;0;0;0;0;0;0;4JCMO001099
2009;0;0;0;0;0;216;0;0;0;0;0;0;4JCMO001100
2009;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO001101
2009;0;0;0;0;0;384;0;0;0;0;0;0;4JCMO001102
2009;0;0;0;0;0;384;0;0;0;0;0;0;4JCMO001103
2009;0;0;0;0;0;168;0;0;0;0;0;0;4JCMO001104
2010;0;0;0;0;0;0;0;0;0;179;0;0;4JCMO001105
2010;0;0;0;0;0;0;0;0;0;216;0;0;4JCMO001106
2010;0;0;0;0;0;0;0;0;0;161;0;0;4JCMO001107
2010;0;0;0;0;0;0;0;0;0;220;0;1;4JCMO001108
2010;0;0;0;0;0;0;0;0;0;2;0;8;4JCMO001109
2010;0;0;0;0;0;0;0;0;0;3;0;5273;4JCMO001110
2010;0;0;0;0;0;0;0;0;0;3;0;6;4JCMO001111
2010;0;0;0;0;0;0;0;0;0;40;0;159;4JCMO001113
2010;0;0;0;0;0;0;0;0;0;67;0;73;4JCMO001114
2010;0;0;0;0;0;0;0;0;0;218;0;48;4JCMO001115
2010;0;0;0;0;0;0;0;0;0;20;0;135;4JCMO001116
2010;0;0;0;0;0;0;0;0;0;80;0;45;4JCMO001117
2010;0;0;0;0;0;0;0;0;0;164;0;134;4JCMO001119
2010;0;0;0;0;0;0;0;0;0;56;0;15;4JCMO001120
2010;0;0;0;0;0;0;0;0;0;139;0;0;4JCMO001121
2010;0;0;0;0;0;0;0;0;0;289;0;0;4JCMO001122
2010;0;0;0;0;0;0;0;0;0;110;0;38;4JCMO001123
2011;0;0;0;0;120;0;0;0;0;0;0;0;4JCMO001130
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO001131
2011;0;0;0;0;480;0;0;0;0;0;0;0;4JCMO001132
2011;0;0;0;0;300;0;0;0;0;0;0;0;4JCMO001133
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO001134
2011;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO001135
2011;0;0;0;0;0;320;0;0;0;0;0;0;4JCMO001136
2011;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO001137
2011;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO001138
2011;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO001139
2011;0;0;0;0;0;360;0;0;0;0;0;0;4JCMO001140
2011;0;0;0;0;0;720;0;0;0;0;0;0;4JCMO001141
2012;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001148
2012;0;0;0;0;0;120;0;0;0;0;0;0;4JCMO001149
2012;0;0;0;0;0;432;0;0;0;0;0;0;4JCMO001151
2012;0;0;0;0;0;216;0;0;0;0;0;0;4JCMO001152
2012;0;0;0;0;0;336;0;0;0;0;0;0;4JCMO001153
2012;0;0;0;0;0;336;0;0;0;0;0;0;4JCMO001154
2012;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001155
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMO001159
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMO001160
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO001161
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO001162
2013;0;0;0;0;0;108;0;0;0;0;0;0;4JCMO001163
2015;0;0;0;0;0;0;0;480;0;0;0;0;4JCMO001172
2016;0;0;0;0;0;720;0;0;0;0;0;0;4JCMO001173
2016;0;0;0;0;0;600;0;0;0;0;0;0;4JCMO001174
2016;0;0;0;0;0;600;0;0;0;0;0;0;4JCMO001175
2017;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001176
2017;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO001177
2017;0;0;0;0;0;384;0;0;0;0;0;0;4JCMO001178
2017;0;0;0;0;0;300;0;0;0;0;0;0;4JCMO001179
2017;0;0;0;0;0;120;0;0;0;0;0;0;4JCMO001180
2017;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO001181
2010;0;0;0;0;0;0;0;0;0;193;0;0;4JCMO002001
2010;0;0;0;0;0;0;0;0;0;169;0;0;4JCMO002002
2010;0;0;0;0;0;0;0;0;0;1;0;1;4JCMO031001
2010;0;0;0;0;0;0;0;0;0;3;3;235;4JCMO031002
2011;0;0;0;0;240;0;0;0;0;0;0;0;4JCMO031003
2011;0;0;0;0;192;0;0;0;0;0;0;0;4JCMO031004
2011;0;0;0;0;360;0;0;0;0;0;0;0;4JCMO031005
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO031006
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO031007
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO031008
2011;0;0;0;0;300;0;0;0;0;0;0;0;4JCMO031009
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO031010
2011;0;0;0;0;312;0;0;0;0;0;0;0;4JCMO031011
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMO031012
2011;0;0;0;0;0;432;0;0;0;0;0;0;4JCMO031013
2011;0;0;0;0;0;432;0;0;0;0;0;0;4JCMO031014
2011;0;0;0;0;0;324;0;0;0;0;0;0;4JCMO031015
2011;0;0;0;0;0;324;0;0;0;0;0;0;4JCMO031016
2011;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO031017
2011;0;0;0;0;0;192;0;0;0;0;0;0;4JCMO031018
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMO031019
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMO031020
2011;0;0;0;0;0;360;0;0;0;0;0;0;4JCMO031021
2011;0;0;0;0;0;240;0;0;0;0;0;0;4JCMO031022
2011;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO031023
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO031026
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMO031027
2006;0;0;0;0;0;0;120;0;0;0;0;0;4JCMT001001
2005;0;0;0;0;0;120;0;0;0;0;0;0;4JCMT001001
2009;0;0;0;0;0;90;0;0;0;0;0;0;4JCMT001002
2006;0;0;0;0;0;0;180;0;0;0;0;0;4JCMT001002
2006;0;0;0;0;0;0;180;0;0;0;0;0;4JCMT001003
2006;0;0;0;0;0;0;120;0;0;0;0;0;4JCMT001004
2006;0;0;0;0;0;0;90;0;0;0;0;0;4JCMT001005
2006;0;0;0;0;0;0;120;0;0;0;0;0;4JCMT001006
2006;0;0;0;0;0;0;120;0;0;0;0;0;4JCMT001007
2013;0;0;0;0;0;144;0;0;0;0;0;0;4JCMT001008
2015;0;0;0;0;0;0;0;240;0;0;0;0;4JCMT001009
2015;0;0;0;0;0;0;0;240;0;0;0;0;4JCMT001010
2006;0;0;0;0;0;0;240;0;0;0;0;0;4JCMU001001
2006;0;0;0;0;0;0;240;0;0;0;0;0;4JCMU001002
2006;0;0;0;0;0;0;264;0;0;0;0;0;4JCMU001003
2006;0;0;0;0;0;0;192;0;0;0;0;0;4JCMU001004
2006;0;0;0;0;0;0;144;0;0;0;0;0;4JCMU001005
2006;0;0;0;0;0;0;480;0;0;0;0;0;4JCMU001006
2006;0;0;0;0;0;0;360;0;0;0;0;0;4JCMU001007
2006;0;0;0;0;0;0;384;0;0;0;0;0;4JCMU001008
2006;0;0;0;0;0;0;576;0;0;0;0;0;4JCMU001009
2006;0;0;0;0;0;0;240;0;0;0;0;0;4JCMU001010
2007;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001011
2007;0;0;0;0;0;768;0;0;0;0;0;0;4JCMU001012
2007;0;0;0;0;0;864;0;0;0;0;0;0;4JCMU001013
2007;0;0;0;0;0;1344;0;0;0;0;0;0;4JCMU001014
2007;0;0;0;0;0;600;0;0;0;0;0;0;4JCMU001015
2007;0;0;0;0;0;600;0;0;0;0;0;0;4JCMU001016
2007;0;0;0;0;0;768;0;0;0;0;0;0;4JCMU001017
2007;0;0;0;0;0;960;0;0;0;0;0;0;4JCMU001018
2007;0;0;0;0;0;960;0;0;0;0;0;0;4JCMU001019
2007;0;0;0;0;0;960;0;0;0;0;0;0;4JCMU001020
2007;0;0;0;0;0;960;0;0;0;0;0;0;4JCMU001021
2007;0;0;0;0;0;960;0;0;0;0;0;0;4JCMU001022
2007;0;0;0;0;0;768;0;0;0;0;0;0;4JCMU001023
2007;0;0;0;0;0;1440;0;0;0;0;0;0;4JCMU001024
2007;0;0;0;0;0;600;0;0;0;0;0;0;4JCMU001025
2007;0;0;0;0;0;1008;0;0;0;0;0;0;4JCMU001026
2007;0;0;0;0;0;864;0;0;0;0;0;0;4JCMU001027
2007;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001028
2007;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001029
2007;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001030
2007;0;0;0;0;0;1008;0;0;0;0;0;0;4JCMU001031
2007;0;0;0;0;0;300;0;0;0;0;0;0;4JCMU001032
2007;0;0;0;0;0;192;0;0;0;0;0;0;4JCMU001033
2007;0;0;0;0;0;1008;0;0;0;0;0;0;4JCMU001034
2010;0;0;0;0;0;0;0;0;0;0;0;2;4JCMU001043
2008;0;0;0;0;0;0;360;0;0;0;0;0;4JCMU001043
2008;0;0;0;0;0;0;144;0;0;0;0;0;4JCMU001051
2008;0;0;0;0;0;0;144;0;0;0;0;0;4JCMU001052
2008;0;0;0;0;0;0;480;0;0;0;0;0;4JCMU001054
2008;0;0;0;0;0;0;360;0;0;0;0;0;4JCMU001055
2008;0;0;0;0;0;0;576;0;0;0;0;0;4JCMU001057
2008;0;0;0;0;0;0;288;0;0;0;0;0;4JCMU001059
2010;0;0;0;0;0;0;0;0;0;3;0;0;4JCMU001060
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001061
2008;0;0;0;0;0;0;240;0;0;0;0;0;4JCMU001062
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001063
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001064
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001065
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001066
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001067
2008;0;0;0;0;0;0;120;0;0;0;0;0;4JCMU001072
2008;0;0;0;0;0;0;120;0;0;0;0;0;4JCMU001073
2008;0;0;0;0;0;0;120;0;0;0;0;0;4JCMU001074
2008;0;0;0;0;0;0;240;0;0;0;0;0;4JCMU001075
2008;0;0;0;0;0;0;240;0;0;0;0;0;4JCMU001076
2009;0;0;0;0;0;240;0;0;0;0;0;0;4JCMU001078
2009;0;0;0;0;0;240;0;0;0;0;0;0;4JCMU001079
2010;0;0;0;0;0;0;0;0;0;241;0;0;4JCMU001083
2010;0;0;0;0;0;0;0;0;0;366;0;0;4JCMU001084
2010;0;0;0;0;0;0;0;0;0;460;0;0;4JCMU001085
2010;0;0;0;0;0;0;0;0;0;344;0;0;4JCMU001086
2010;0;0;0;0;0;0;0;0;0;287;0;0;4JCMU001087
2010;0;0;0;0;0;0;0;0;0;161;0;0;4JCMU001088
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001089
2010;0;0;0;0;0;0;0;0;0;1;0;1;4JCMU001090
2010;0;0;0;0;0;0;0;0;0;2;0;2;4JCMU001091
2010;0;0;0;0;0;0;0;0;0;2;0;3;4JCMU001092
2010;0;0;0;0;0;0;0;0;0;22;0;4;4JCMU001093
2010;0;0;0;0;0;0;0;0;0;50;0;4;4JCMU001094
2010;0;0;0;0;0;0;0;0;0;2;0;0;4JCMU001095
2010;0;0;0;0;0;0;0;0;0;1;0;1;4JCMU001096
2010;0;0;0;0;0;0;0;0;0;232;0;0;4JCMU001098
2010;0;0;0;0;0;0;0;0;0;84;0;194;4JCMU001099
2010;0;0;0;0;0;0;0;0;0;258;0;0;4JCMU001100
2010;0;0;0;0;0;0;0;0;0;4;1;67;4JCMU001101
2010;0;0;0;0;0;0;0;0;0;2;1;85;4JCMU001102
2010;0;0;0;0;0;0;0;0;0;2;1;105;4JCMU001103
2010;0;0;0;0;0;0;0;0;0;2;4;37;4JCMU001104
2010;0;0;0;0;0;0;0;0;0;281;0;54;4JCMU001105
2010;0;0;0;0;0;0;0;0;0;277;0;57;4JCMU001106
2010;0;0;0;0;0;0;0;0;0;297;0;22;4JCMU001107
2010;0;0;0;0;0;0;0;0;0;297;0;35;4JCMU001108
2010;0;0;0;0;0;0;0;0;0;355;0;0;4JCMU001111
2010;0;0;0;0;0;0;0;0;0;162;0;0;4JCMU001112
2010;0;0;0;0;0;0;0;0;0;221;0;0;4JCMU001113
2010;0;0;0;0;0;0;0;0;0;184;0;49;4JCMU001114
2011;0;0;0;0;672;0;0;0;0;0;0;0;4JCMU001115
2011;0;0;0;0;480;0;0;0;0;0;0;0;4JCMU001116
2011;0;0;0;0;480;0;0;0;0;0;0;0;4JCMU001117
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMU001118
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMU001119
2011;0;0;0;0;216;0;0;0;0;0;0;0;4JCMU001120
2011;0;0;0;0;432;0;0;0;0;0;0;0;4JCMU001121
2011;0;0;0;0;216;0;0;0;0;0;0;0;4JCMU001122
2011;0;0;0;0;360;0;0;0;0;0;0;0;4JCMU001123
2011;0;0;0;0;288;0;0;0;0;0;0;0;4JCMU001124
2011;0;0;0;0;576;0;0;0;0;0;0;0;4JCMU001125
2011;0;0;0;0;0;600;0;0;0;0;0;0;4JCMU001127
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001128
2011;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001129
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001130
2011;0;0;0;0;384;0;0;0;0;0;0;0;4JCMU001131
2011;0;0;0;0;480;0;0;0;0;0;0;0;4JCMU001132
2011;0;0;0;0;720;0;0;0;0;0;0;0;4JCMU001133
2011;0;0;0;0;384;0;0;0;0;0;0;0;4JCMU001134
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001135
2011;0;0;0;0;0;576;0;0;0;0;0;0;4JCMU001136
2011;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001137
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001138
2011;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001140
2011;0;0;0;0;0;324;0;0;0;0;0;0;4JCMU001141
2011;0;0;0;0;720;0;0;0;0;0;0;0;4JCMU001142
2011;0;0;0;0;720;0;0;0;0;0;0;0;4JCMU001143
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001144
2011;0;0;0;0;0;384;0;0;0;0;0;0;4JCMU001145
2011;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001146
2011;0;0;0;0;0;432;0;0;0;0;0;0;4JCMU001147
2011;0;0;0;0;384;0;0;0;0;0;0;0;4JCMU001148
2011;0;0;0;0;384;0;0;0;0;0;0;0;4JCMU001149
2011;0;0;0;0;384;0;0;0;0;0;0;0;4JCMU001150
2011;0;0;0;0;480;0;0;0;0;0;0;0;4JCMU001151
2011;0;0;0;0;768;0;0;0;0;0;0;0;4JCMU001152
2011;0;0;0;0;480;480;0;0;0;0;0;0;4JCMU001154
2011;0;0;0;0;0;1200;0;0;0;0;0;0;4JCMU001156
2011;0;0;0;0;0;1080;0;0;0;0;0;0;4JCMU001157
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001158
2011;0;0;0;0;0;1080;0;0;0;0;0;0;4JCMU001159
2011;0;0;0;0;324;0;0;0;0;0;0;0;4JCMU001162
2011;0;0;0;0;0;672;0;0;0;0;0;0;4JCMU001163
2011;0;0;0;0;0;672;0;0;0;0;0;0;4JCMU001164
2011;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001165
2011;0;0;0;0;0;576;0;0;0;0;0;0;4JCMU001166
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001167
2011;0;0;0;0;0;480;0;0;0;0;0;0;4JCMU001168
2011;0;0;0;0;0;576;0;0;0;0;0;0;4JCMU001169
2011;0;0;0;0;0;1152;0;0;0;0;0;0;4JCMU001170
2011;0;0;0;0;0;1152;0;0;0;0;0;0;4JCMU001171
2011;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001174
2011;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001175
2012;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001196
2012;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001197
2012;0;0;0;0;0;108;0;0;0;0;0;0;4JCMU001198
2012;0;0;0;0;0;300;0;0;0;0;0;0;4JCMU001200
2012;0;0;0;0;0;120;0;0;0;0;0;0;4JCMU001201
2012;0;0;0;0;0;180;0;0;0;0;0;0;4JCMU001202
2012;0;0;0;0;0;120;0;0;0;0;0;0;4JCMU001203
2012;0;0;0;0;0;144;0;0;0;0;0;0;4JCMU001204
2012;0;0;0;0;0;144;0;0;0;0;0;0;4JCMU001205
2012;0;0;0;0;0;144;0;0;0;0;0;0;4JCMU001206
2012;0;0;0;0;0;576;0;0;0;0;0;0;4JCMU001207
2012;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001208
2012;0;0;0;0;0;120;0;0;0;0;0;0;4JCMU001209
2012;0;0;0;0;0;144;0;0;0;0;0;0;4JCMU001210
2012;0;0;0;0;0;168;0;0;0;0;0;0;4JCMU001211
2012;0;0;0;0;0;80;0;0;0;0;0;0;4JCMU001212
2012;0;0;0;0;0;600;0;0;0;0;0;0;4JCMU001213
2012;0;0;0;0;0;108;0;0;0;0;0;0;4JCMU001214
2012;0;0;0;0;0;432;0;0;0;0;0;0;4JCMU001215
2012;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001216
2012;0;0;0;0;0;192;0;0;0;0;0;0;4JCMU001218
2012;0;0;0;0;0;240;0;0;0;0;0;0;4JCMU001219
2012;0;0;0;0;0;384;0;0;0;0;0;0;4JCMU001220
2012;0;0;0;0;0;240;0;0;0;0;0;0;4JCMU001221
2012;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001222
2012;0;0;0;0;0;432;0;0;0;0;0;0;4JCMU001223
2012;0;0;0;0;0;384;0;0;0;0;0;0;4JCMU001224
2012;0;0;0;0;0;540;0;0;0;0;0;0;4JCMU001225
2012;0;0;0;0;0;720;0;0;0;0;0;0;4JCMU001226
2012;0;0;0;0;0;432;0;0;0;0;0;0;4JCMU001227
2012;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001228
2013;0;0;0;0;0;264;0;0;0;0;0;0;4JCMU001233
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001234
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001235
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMU001236
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMU001237
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001238
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001239
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001240
2013;0;0;0;0;0;1200;0;0;0;0;0;0;4JCMU001241
2013;0;0;0;0;0;600;0;0;0;0;0;0;4JCMU001242
2013;0;0;0;0;0;1200;0;0;0;0;0;0;4JCMU001243
2013;0;0;0;0;0;384;0;0;0;0;0;0;4JCMU001244
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMU001245
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMU001246
2013;0;0;0;0;0;180;0;0;0;0;0;0;4JCMU001247
2013;0;0;0;0;0;180;0;0;0;0;0;0;4JCMU001248
2013;0;0;0;0;0;180;0;0;0;0;0;0;4JCMU001249
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001250
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001251
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU001252
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001253
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001254
2013;0;0;0;0;0;360;0;0;0;0;0;0;4JCMU001255
2016;0;0;0;0;0;1296;0;0;0;0;0;0;4JCMU001269
2016;0;0;0;0;0;1344;0;0;0;0;0;0;4JCMU001270
2016;0;0;0;0;0;960;0;0;0;0;0;0;4JCMU001271
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMU002001
2013;0;0;0;0;0;432;0;0;0;0;0;0;4JCMU002002
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU002003
2013;0;0;0;0;0;144;0;0;0;0;0;0;4JCMU002004
2013;0;0;0;0;0;324;0;0;0;0;0;0;4JCMU003001
2013;0;0;0;0;0;216;0;0;0;0;0;0;4JCMU003002
2013;0;0;0;0;0;288;0;0;0;0;0;0;4JCMU003003
2013;0;0;0;0;0;252;0;0;0;0;0;0;4JCMU003004
2013;0;0;0;0;0;180;0;0;0;0;0;0;4JCMU003005
2013;0;0;0;0;0;240;0;0;0;0;0;0;4JCMU003006
2003;0;0;0;0;0;0;360;0;0;0;0;0;4JCMV001006
2002;0;0;0;0;0;234;0;0;0;0;0;0;4JCMV001006
2002;0;0;0;0;0;744;0;0;0;0;0;0;4JCMV001007
2003;0;0;0;0;0;0;720;0;0;0;0;0;4JCMV001008
2002;0;0;0;0;0;396;0;0;0;0;0;0;4JCMV001009
2002;0;0;0;0;0;624;0;0;0;0;0;0;4JCMV001010
2003;0;0;0;0;0;0;480;0;0;0;0;0;4JCMV001011
2002;0;0;0;0;0;612;0;0;0;0;0;0;4JCMV001011
2003;0;0;0;0;0;0;720;0;0;0;0;0;4JCMV001012
2002;0;0;0;0;0;2196;0;0;0;0;0;0;4JCMV001013
2002;0;0;0;0;0;1404;0;0;0;0;0;0;4JCMV001014
2003;0;0;0;0;0;0;720;0;0;0;0;0;4JCMV001015
2003;0;0;0;0;0;0;480;0;0;0;0;0;4JCMV001016
2004;0;0;0;0;0;0;815;0;0;0;0;0;4JCMV001017
2003;0;0;0;0;0;0;480;0;0;0;0;0;4JCMV001017
2003;0;0;0;0;0;0;480;0;0;0;0;0;4JCMV001018
2003;0;0;0;0;0;0;360;0;0;0;0;0;4JCMV001019
2003;0;0;0;0;0;0;198;0;0;0;0;0;4JCMV001020
2003;0;0;0;0;0;0;720;0;0;0;0;0;4JCMV001021
2003;0;0;0;0;0;0;270;0;0;0;0;0;4JCMV001022
2003;0;0;0;0;0;0;360;0;0;0;0;0;4JCMV001023
2003;0;0;0;0;0;0;360;0;0;0;0;0;4JCMV001024
2003;0;0;0;0;0;0;384;0;0;0;0;0;4JCMV001025
2003;0;0;0;0;0;0;384;0;0;0;0;0;4JCMV001026
2003;0;0;0;0;0;0;432;0;0;0;0;0;4JCMV001027
2003;0;0;0;0;0;0;384;0;0;0;0;0;4JCMV001028
2003;0;0;0;0;0;0;252;0;0;0;0;0;4JCMV001029
2003;0;0;0;0;0;0;288;0;0;0;0;0;4JCMV001030
2004;0;0;0;0;0;0;3024;0;0;0;0;0;4JCMV001032
2004;0;0;0;0;0;0;2544;0;0;0;0;0;4JCMV001033
2004;0;0;0;0;0;0;960;0;0;0;0;0;4JCMV001034
2004;0;0;0;0;0;0;960;0;0;0;0;0;4JCMV001035
2004;0;0;0;0;0;0;1008;0;0;0;0;0;4JCMV001036
2004;0;0;0;0;0;0;1440;0;0;0;0;0;4JCMV001037
2004;0;0;0;0;0;0;960;0;0;0;0;0;4JCMV001038
2004;0;0;0;0;0;0;288;0;0;0;0;0;4JCMV001039
2004;0;0;0;0;0;0;960;0;0;0;0;0;4JCMV001040
2004;0;0;0;0;0;0;1008;0;0;0;0;0;4JCMV001041
2004;0;0;0;0;0;0;864;0;0;0;0;0;4JCMV001042
2005;0;0;0;0;0;240;0;0;0;0;0;0;4JCMV001043
2005;0;0;0;0;0;180;0;0;0;0;0;0;4JCMV001044
2005;0;0;0;0;0;360;0;0;0;0;0;0;4JCMV001045
2010;0;0;0;0;0;0;0;0;0;2;1;0;4JCMV001045
2005;0;0;0;0;0;360;0;0;0;0;0;0;4JCMV001046
2005;0;0;0;0;0;360;0;0;0;0;0;0;4JCMV001047
2005;0;0;0;0;0;360;0;0;0;0;0;0;4JCMV001048
2005;0;0;0;0;0;1200;0;0;0;0;0;0;4JCMV001049
2005;0;0;0;0;0;960;0;0;0;0;0;0;4JCMV001050
2005;0;0;0;0;0;960;0;0;0;0;0;0;4JCMV001051
2005;0;0;0;0;0;960;0;0;0;0;0;0;4JCMV001052
2005;0;0;0;0;0;360;0;0;0;0;0;0;4JCMV001053
2005;0;0;0;0;0;720;0;0;0;0;0;0;4JCMV001056
2005;0;0;0;0;0;480;0;0;0;0;0;0;4JCMV001057
2005;0;0;0;0;0;960;0;0;0;0;0;0;4JCMV001058
2005;0;0;0;0;0;960;0;0;0;0;0;0;4JCMV001059
2005;0;0;0;0;0;1440;0;0;0;0;0;0;4JCMV001060
